name,parent,rating,count,kanmusu_shinkai_flag,type
陽炎,全部,rating:questionable,70,舰娘,DD
陽炎,全部,rating:safe,1821,舰娘,DD
陽炎,无子项,全部,1667,舰娘,DD
陽炎,无子项,rating:explicit,25,舰娘,DD
陽炎,无子项,rating:questionable,48,舰娘,DD
陽炎,无子项,rating:safe,1594,舰娘,DD
不知火,全部,全部,3866,舰娘,DD
不知火,全部,rating:explicit,95,舰娘,DD
不知火,全部,rating:questionable,165,舰娘,DD
不知火,全部,rating:safe,3606,舰娘,DD
不知火,无子项,全部,3420,舰娘,DD
不知火,无子项,rating:explicit,58,舰娘,DD
不知火,无子项,rating:questionable,126,舰娘,DD
不知火,无子项,rating:safe,3236,舰娘,DD
黒潮,全部,全部,1230,舰娘,DD
黒潮,全部,rating:explicit,18,舰娘,DD
黒潮,全部,rating:questionable,79,舰娘,DD
黒潮,全部,rating:safe,1133,舰娘,DD
黒潮,无子项,全部,1015,舰娘,DD
黒潮,无子项,rating:explicit,12,舰娘,DD
黒潮,无子项,rating:questionable,56,舰娘,DD
黒潮,无子项,rating:safe,947,舰娘,DD
親潮,全部,全部,598,舰娘,DD
親潮,全部,rating:explicit,35,舰娘,DD
親潮,全部,rating:questionable,88,舰娘,DD
親潮,全部,rating:safe,475,舰娘,DD
親潮,无子项,全部,457,舰娘,DD
親潮,无子项,rating:explicit,20,舰娘,DD
親潮,无子项,rating:questionable,57,舰娘,DD
親潮,无子项,rating:safe,380,舰娘,DD
初風,全部,全部,870,舰娘,DD
初風,全部,rating:explicit,15,舰娘,DD
初風,全部,rating:questionable,40,舰娘,DD
初風,全部,rating:safe,815,舰娘,DD
初風,无子项,全部,727,舰娘,DD
初風,无子项,rating:explicit,11,舰娘,DD
初風,无子项,rating:questionable,29,舰娘,DD
初風,无子项,rating:safe,687,舰娘,DD
雪風,全部,全部,5194,舰娘,DD
雪風,全部,rating:explicit,97,舰娘,DD
雪風,全部,rating:questionable,249,舰娘,DD
雪風,全部,rating:safe,4848,舰娘,DD
雪風,无子项,全部,4583,舰娘,DD
雪風,无子项,rating:explicit,76,舰娘,DD
雪風,无子项,rating:questionable,209,舰娘,DD
雪風,无子项,rating:safe,4298,舰娘,DD
丹陽,全部,全部,85,其他,不适用
丹陽,全部,rating:explicit,0,其他,不适用
丹陽,全部,rating:questionable,0,其他,不适用
丹陽,全部,rating:safe,85,其他,不适用
丹陽,无子项,全部,83,其他,不适用
丹陽,无子项,rating:explicit,0,其他,不适用
丹陽,无子项,rating:questionable,0,其他,不适用
丹陽,无子项,rating:safe,83,其他,不适用
天津風,全部,全部,5079,舰娘,DD
天津風,全部,rating:explicit,276,舰娘,DD
天津風,全部,rating:questionable,766,舰娘,DD
天津風,全部,rating:safe,4037,舰娘,DD
天津風,无子项,全部,4298,舰娘,DD
天津風,无子项,rating:explicit,187,舰娘,DD
天津風,无子项,rating:questionable,594,舰娘,DD
天津風,无子项,rating:safe,3517,舰娘,DD
连装炮君,全部,全部,1437,其他,不适用
连装炮君,全部,rating:explicit,18,其他,不适用
连装炮君,全部,rating:questionable,130,其他,不适用
连装炮君,全部,rating:safe,1289,其他,不适用
连装炮君,无子项,全部,1249,其他,不适用
连装炮君,无子项,rating:explicit,10,其他,不适用
连装炮君,无子项,rating:questionable,96,其他,不适用
连装炮君,无子项,rating:safe,1143,其他,不适用
時津風,全部,全部,2092,舰娘,DD
時津風,全部,rating:explicit,69,舰娘,DD
時津風,全部,rating:questionable,235,舰娘,DD
時津風,全部,rating:safe,1788,舰娘,DD
時津風,无子项,全部,1779,舰娘,DD
時津風,无子项,rating:explicit,48,舰娘,DD
時津風,无子项,rating:questionable,186,舰娘,DD
時津風,无子项,rating:safe,1545,舰娘,DD
浦風,全部,全部,2013,舰娘,DD
浦風,全部,rating:explicit,147,舰娘,DD
浦風,全部,rating:questionable,435,舰娘,DD
浦風,全部,rating:safe,1431,舰娘,DD
浦風,无子项,全部,1639,舰娘,DD
浦風,无子项,rating:explicit,101,舰娘,DD
浦風,无子项,rating:questionable,348,舰娘,DD
浦風,无子项,rating:safe,1190,舰娘,DD
磯風,全部,全部,2054,舰娘,DD
磯風,全部,rating:explicit,98,舰娘,DD
磯風,全部,rating:questionable,323,舰娘,DD
磯風,全部,rating:safe,1633,舰娘,DD
磯風,无子项,全部,1653,舰娘,DD
磯風,无子项,rating:explicit,62,舰娘,DD
磯風,无子项,rating:questionable,239,舰娘,DD
磯風,无子项,rating:safe,1352,舰娘,DD
浜風,全部,全部,7070,舰娘,DD
浜風,全部,rating:explicit,678,舰娘,DD
浜風,全部,rating:questionable,1796,舰娘,DD
浜風,全部,rating:safe,4596,舰娘,DD
浜風,无子项,全部,5522,舰娘,DD
浜風,无子项,rating:explicit,461,舰娘,DD
浜風,无子项,rating:questionable,1275,舰娘,DD
浜風,无子项,rating:safe,3786,舰娘,DD
谷風,全部,全部,668,舰娘,DD
谷風,全部,rating:explicit,17,舰娘,DD
谷風,全部,rating:questionable,56,舰娘,DD
谷風,全部,rating:safe,595,舰娘,DD
谷風,无子项,全部,546,舰娘,DD
谷風,无子项,rating:explicit,15,舰娘,DD
谷風,无子项,rating:questionable,44,舰娘,DD
谷風,无子项,rating:safe,487,舰娘,DD
野分,全部,全部,794,舰娘,DD
野分,全部,rating:explicit,14,舰娘,DD
野分,全部,rating:questionable,38,舰娘,DD
野分,全部,rating:safe,742,舰娘,DD
野分,无子项,全部,665,舰娘,DD
野分,无子项,rating:explicit,13,舰娘,DD
野分,无子项,rating:questionable,33,舰娘,DD
野分,无子项,rating:safe,619,舰娘,DD
嵐,全部,全部,943,舰娘,DD
嵐,全部,rating:explicit,43,舰娘,DD
嵐,全部,rating:questionable,67,舰娘,DD
嵐,全部,rating:safe,833,舰娘,DD
嵐,无子项,全部,761,舰娘,DD
嵐,无子项,rating:explicit,31,舰娘,DD
嵐,无子项,rating:questionable,53,舰娘,DD
嵐,无子项,rating:safe,677,舰娘,DD
萩風,全部,全部,1032,舰娘,DD
萩風,全部,rating:explicit,34,舰娘,DD
萩風,全部,rating:questionable,116,舰娘,DD
萩風,全部,rating:safe,882,舰娘,DD
萩風,无子项,全部,828,舰娘,DD
萩風,无子项,rating:explicit,30,舰娘,DD
萩風,无子项,rating:questionable,83,舰娘,DD
萩風,无子项,rating:safe,715,舰娘,DD
舞風,全部,全部,1036,舰娘,DD
舞風,全部,rating:explicit,19,舰娘,DD
舞風,全部,rating:questionable,37,舰娘,DD
舞風,全部,rating:safe,980,舰娘,DD
舞風,无子项,全部,893,舰娘,DD
舞風,无子项,rating:explicit,15,舰娘,DD
舞風,无子项,rating:questionable,32,舰娘,DD
舞風,无子项,rating:safe,846,舰娘,DD
秋雲,全部,全部,1847,舰娘,DD
秋雲,全部,rating:explicit,58,舰娘,DD
秋雲,全部,rating:questionable,85,舰娘,DD
秋雲,全部,rating:safe,1704,舰娘,DD
秋雲,无子项,全部,1607,舰娘,DD
秋雲,无子项,rating:explicit,46,舰娘,DD
秋雲,无子项,rating:questionable,72,舰娘,DD
秋雲,无子项,rating:safe,1489,舰娘,DD
夕雲,全部,全部,1272,舰娘,DD
夕雲,全部,rating:explicit,67,舰娘,DD
夕雲,全部,rating:questionable,131,舰娘,DD
夕雲,全部,rating:safe,1074,舰娘,DD
夕雲,无子项,全部,1058,舰娘,DD
夕雲,无子项,rating:explicit,51,舰娘,DD
夕雲,无子项,rating:questionable,99,舰娘,DD
夕雲,无子项,rating:safe,908,舰娘,DD
巻雲,全部,全部,1263,舰娘,DD
巻雲,全部,rating:explicit,19,舰娘,DD
巻雲,全部,rating:questionable,57,舰娘,DD
巻雲,全部,rating:safe,1187,舰娘,DD
巻雲,无子项,全部,1115,舰娘,DD
巻雲,无子项,rating:explicit,16,舰娘,DD
巻雲,无子项,rating:questionable,50,舰娘,DD
巻雲,无子项,rating:safe,1049,舰娘,DD
風雲,全部,全部,543,舰娘,DD
風雲,全部,rating:explicit,11,舰娘,DD
風雲,全部,rating:questionable,26,舰娘,DD
風雲,全部,rating:safe,506,舰娘,DD
風雲,无子项,全部,452,舰娘,DD
風雲,无子项,rating:explicit,9,舰娘,DD
風雲,无子项,rating:questionable,17,舰娘,DD
風雲,无子项,rating:safe,426,舰娘,DD
長波,全部,全部,1933,舰娘,DD
長波,全部,rating:explicit,56,舰娘,DD
長波,全部,rating:questionable,230,舰娘,DD
長波,全部,rating:safe,1647,舰娘,DD
長波,无子项,全部,1639,舰娘,DD
長波,无子项,rating:explicit,40,舰娘,DD
長波,无子项,rating:questionable,168,舰娘,DD
長波,无子项,rating:safe,1431,舰娘,DD
高波,全部,全部,625,舰娘,DD
高波,全部,rating:explicit,9,舰娘,DD
高波,全部,rating:questionable,38,舰娘,DD
高波,全部,rating:safe,578,舰娘,DD
高波,无子项,全部,522,舰娘,DD
高波,无子项,rating:explicit,7,舰娘,DD
高波,无子项,rating:questionable,27,舰娘,DD
高波,无子项,rating:safe,488,舰娘,DD
藤波,全部,全部,348,舰娘,DD
藤波,全部,rating:explicit,2,舰娘,DD
藤波,全部,rating:questionable,16,舰娘,DD
藤波,全部,rating:safe,330,舰娘,DD
藤波,无子项,全部,278,舰娘,DD
藤波,无子项,rating:explicit,2,舰娘,DD
藤波,无子项,rating:questionable,13,舰娘,DD
藤波,无子项,rating:safe,263,舰娘,DD
早波,全部,全部,104,舰娘,DD
早波,全部,rating:explicit,1,舰娘,DD
早波,全部,rating:questionable,5,舰娘,DD
早波,全部,rating:safe,98,舰娘,DD
早波,无子项,全部,89,舰娘,DD
早波,无子项,rating:explicit,1,舰娘,DD
早波,无子项,rating:questionable,3,舰娘,DD
早波,无子项,rating:safe,85,舰娘,DD
浜波,全部,全部,305,舰娘,DD
浜波,全部,rating:explicit,11,舰娘,DD
浜波,全部,rating:questionable,20,舰娘,DD
浜波,全部,rating:safe,274,舰娘,DD
浜波,无子项,全部,245,舰娘,DD
浜波,无子项,rating:explicit,9,舰娘,DD
浜波,无子项,rating:questionable,14,舰娘,DD
浜波,无子项,rating:safe,222,舰娘,DD
沖波,全部,全部,415,舰娘,DD
沖波,全部,rating:explicit,7,舰娘,DD
沖波,全部,rating:questionable,22,舰娘,DD
沖波,全部,rating:safe,386,舰娘,DD
沖波,无子项,全部,342,舰娘,DD
沖波,无子项,rating:explicit,4,舰娘,DD
沖波,无子项,rating:questionable,16,舰娘,DD
沖波,无子项,rating:safe,322,舰娘,DD
岸波,全部,全部,282,舰娘,DD
岸波,全部,rating:explicit,10,舰娘,DD
岸波,全部,rating:questionable,18,舰娘,DD
岸波,全部,rating:safe,254,舰娘,DD
岸波,无子项,全部,230,舰娘,DD
岸波,无子项,rating:explicit,9,舰娘,DD
岸波,无子项,rating:questionable,13,舰娘,DD
岸波,无子项,rating:safe,208,舰娘,DD
朝霜,全部,全部,1137,舰娘,DD
朝霜,全部,rating:explicit,24,舰娘,DD
朝霜,全部,rating:questionable,48,舰娘,DD
朝霜,全部,rating:safe,1065,舰娘,DD
朝霜,无子项,全部,981,舰娘,DD
朝霜,无子项,rating:explicit,21,舰娘,DD
朝霜,无子项,rating:questionable,40,舰娘,DD
朝霜,无子项,rating:safe,920,舰娘,DD
早霜,全部,全部,1070,舰娘,DD
早霜,全部,rating:explicit,21,舰娘,DD
早霜,全部,rating:questionable,74,舰娘,DD
早霜,全部,rating:safe,975,舰娘,DD
早霜,无子项,全部,905,舰娘,DD
早霜,无子项,rating:explicit,17,舰娘,DD
早霜,无子项,rating:questionable,60,舰娘,DD
早霜,无子项,rating:safe,828,舰娘,DD
清霜,全部,全部,2020,舰娘,DD
清霜,全部,rating:explicit,42,舰娘,DD
清霜,全部,rating:questionable,156,舰娘,DD
清霜,全部,rating:safe,1822,舰娘,DD
清霜,无子项,全部,1683,舰娘,DD
清霜,无子项,rating:explicit,31,舰娘,DD
清霜,无子项,rating:questionable,110,舰娘,DD
清霜,无子项,rating:safe,1542,舰娘,DD
秋月,全部,全部,1593,舰娘,DD
秋月,全部,rating:explicit,49,舰娘,DD
秋月,全部,rating:questionable,148,舰娘,DD
秋月,全部,rating:safe,1396,舰娘,DD
秋月,无子项,全部,1319,舰娘,DD
秋月,无子项,rating:explicit,34,舰娘,DD
秋月,无子项,rating:questionable,107,舰娘,DD
秋月,无子项,rating:safe,1178,舰娘,DD
长10炮酱,全部,全部,381,其他,不适用
长10炮酱,全部,rating:explicit,4,其他,不适用
长10炮酱,全部,rating:questionable,25,其他,不适用
长10炮酱,全部,rating:safe,352,其他,不适用
长10炮酱,无子项,全部,314,其他,不适用
长10炮酱,无子项,rating:explicit,1,其他,不适用
长10炮酱,无子项,rating:questionable,17,其他,不适用
长10炮酱,无子项,rating:safe,296,其他,不适用
照月,全部,全部,1182,舰娘,DD
照月,全部,rating:explicit,84,舰娘,DD
照月,全部,rating:questionable,155,舰娘,DD
照月,全部,rating:safe,943,舰娘,DD
照月,无子项,全部,945,舰娘,DD
照月,无子项,rating:explicit,52,舰娘,DD
照月,无子项,rating:questionable,125,舰娘,DD
照月,无子项,rating:safe,768,舰娘,DD
照月的长10炮酱,全部,全部,180,其他,不适用
照月的长10炮酱,全部,rating:explicit,6,其他,不适用
照月的长10炮酱,全部,rating:questionable,11,其他,不适用
照月的长10炮酱,全部,rating:safe,163,其他,不适用
照月的长10炮酱,无子项,全部,144,其他,不适用
照月的长10炮酱,无子项,rating:explicit,2,其他,不适用
照月的长10炮酱,无子项,rating:questionable,9,其他,不适用
照月的长10炮酱,无子项,rating:safe,133,其他,不适用
初月,全部,全部,1533,舰娘,DD
初月,全部,rating:explicit,75,舰娘,DD
初月,全部,rating:questionable,205,舰娘,DD
初月,全部,rating:safe,1253,舰娘,DD
初月,无子项,全部,1155,舰娘,DD
初月,无子项,rating:explicit,41,舰娘,DD
初月,无子项,rating:questionable,132,舰娘,DD
初月,无子项,rating:safe,982,舰娘,DD
初月的长10炮酱,全部,全部,180,其他,不适用
初月的长10炮酱,全部,rating:explicit,0,其他,不适用
初月的长10炮酱,全部,rating:questionable,16,其他,不适用
初月的长10炮酱,全部,rating:safe,164,其他,不适用
初月的长10炮酱,无子项,全部,147,其他,不适用
初月的长10炮酱,无子项,rating:explicit,0,其他,不适用
初月的长10炮酱,无子项,rating:questionable,11,其他,不适用
初月的长10炮酱,无子项,rating:safe,136,其他,不适用
涼月,全部,全部,704,舰娘,DD
涼月,全部,rating:explicit,33,舰娘,DD
涼月,全部,rating:questionable,107,舰娘,DD
涼月,全部,rating:safe,564,舰娘,DD
涼月,无子项,全部,521,舰娘,DD
涼月,无子项,rating:explicit,18,舰娘,DD
涼月,无子项,rating:questionable,68,舰娘,DD
涼月,无子项,rating:safe,435,舰娘,DD
島風,全部,全部,11749,舰娘,DD
島風,全部,rating:explicit,972,舰娘,DD
島風,全部,rating:questionable,1818,舰娘,DD
島風,全部,rating:safe,8959,舰娘,DD
島風,无子项,全部,10101,舰娘,DD
島風,无子项,rating:explicit,655,舰娘,DD
島風,无子项,rating:questionable,1482,舰娘,DD
島風,无子项,rating:safe,7964,舰娘,DD
连装炮酱,全部,全部,5161,其他,不适用
连装炮酱,全部,rating:explicit,156,其他,不适用
连装炮酱,全部,rating:questionable,646,其他,不适用
连装炮酱,全部,rating:safe,4359,其他,不适用
连装炮酱,无子项,全部,4567,其他,不适用
连装炮酱,无子项,rating:explicit,106,其他,不适用
连装炮酱,无子项,rating:questionable,543,其他,不适用
连装炮酱,无子项,rating:safe,3918,其他,不适用
Z1,全部,全部,2387,舰娘,DD
Z1,全部,rating:explicit,217,舰娘,DD
Z1,全部,rating:questionable,231,舰娘,DD
Z1,全部,rating:safe,1939,舰娘,DD
Z1,无子项,全部,2068,舰娘,DD
Z1,无子项,rating:explicit,164,舰娘,DD
Z1,无子项,rating:questionable,196,舰娘,DD
Z1,无子项,rating:safe,1708,舰娘,DD
Z3,全部,全部,2357,舰娘,DD
Z3,全部,rating:explicit,163,舰娘,DD
Z3,全部,rating:questionable,332,舰娘,DD
Z3,全部,rating:safe,1862,舰娘,DD
Z3,无子项,全部,1975,舰娘,DD
Z3,无子项,rating:explicit,117,舰娘,DD
Z3,无子项,rating:questionable,253,舰娘,DD
Z3,无子项,rating:safe,1605,舰娘,DD
Maestrale,全部,全部,148,舰娘,DD
Maestrale,全部,rating:explicit,18,舰娘,DD
Maestrale,全部,rating:questionable,30,舰娘,DD
Maestrale,全部,rating:safe,100,舰娘,DD
Maestrale,无子项,全部,120,舰娘,DD
Maestrale,无子项,rating:explicit,8,舰娘,DD
Maestrale,无子项,rating:questionable,24,舰娘,DD
Maestrale,无子项,rating:safe,88,舰娘,DD
Grecale,全部,全部,103,舰娘,DD
Grecale,全部,rating:explicit,5,舰娘,DD
Grecale,全部,rating:questionable,23,舰娘,DD
Grecale,全部,rating:safe,75,舰娘,DD
Grecale,无子项,全部,80,舰娘,DD
Grecale,无子项,rating:explicit,1,舰娘,DD
Grecale,无子项,rating:questionable,17,舰娘,DD
Grecale,无子项,rating:safe,62,舰娘,DD
Libeccio,全部,全部,1083,舰娘,DD
Libeccio,全部,rating:explicit,51,舰娘,DD
Libeccio,全部,rating:questionable,190,舰娘,DD
Libeccio,全部,rating:safe,842,舰娘,DD
Libeccio,无子项,全部,899,舰娘,DD
Libeccio,无子项,rating:explicit,30,舰娘,DD
Libeccio,无子项,rating:questionable,144,舰娘,DD
Libeccio,无子项,rating:safe,725,舰娘,DD
Fletcher,全部,全部,233,舰娘,DD
Fletcher,全部,rating:explicit,8,舰娘,DD
Fletcher,全部,rating:questionable,21,舰娘,DD
Fletcher,全部,rating:safe,204,舰娘,DD
Fletcher,无子项,全部,198,舰娘,DD
Fletcher,无子项,rating:explicit,5,舰娘,DD
Fletcher,无子项,rating:questionable,16,舰娘,DD
Fletcher,无子项,rating:safe,177,舰娘,DD
Johnston,全部,全部,409,舰娘,DD
Johnston,全部,rating:explicit,10,舰娘,DD
Johnston,全部,rating:questionable,31,舰娘,DD
Johnston,全部,rating:safe,368,舰娘,DD
Johnston,无子项,全部,342,舰娘,DD
Johnston,无子项,rating:explicit,8,舰娘,DD
Johnston,无子项,rating:questionable,25,舰娘,DD
Johnston,无子项,rating:safe,309,舰娘,DD
Jervis,全部,全部,642,舰娘,DD
Jervis,全部,rating:explicit,19,舰娘,DD
Jervis,全部,rating:questionable,33,舰娘,DD
Jervis,全部,rating:safe,590,舰娘,DD
Jervis,无子项,全部,536,舰娘,DD
Jervis,无子项,rating:explicit,13,舰娘,DD
Jervis,无子项,rating:questionable,29,舰娘,DD
Jervis,无子项,rating:safe,494,舰娘,DD
Janus,全部,全部,100,舰娘,DD
Janus,全部,rating:explicit,1,舰娘,DD
Janus,全部,rating:questionable,7,舰娘,DD
Janus,全部,rating:safe,92,舰娘,DD
Janus,无子项,全部,85,舰娘,DD
Janus,无子项,rating:explicit,1,舰娘,DD
Janus,无子项,rating:questionable,7,舰娘,DD
Janus,无子项,rating:safe,77,舰娘,DD
Ташкент,全部,全部,703,舰娘,DD
Ташкент,全部,rating:explicit,23,舰娘,DD
Ташкент,全部,rating:questionable,51,舰娘,DD
Ташкент,全部,rating:safe,629,舰娘,DD
Ташкент,无子项,全部,545,舰娘,DD
Ташкент,无子项,rating:explicit,10,舰娘,DD
Ташкент,无子项,rating:questionable,35,舰娘,DD
Ташкент,无子项,rating:safe,500,舰娘,DD
天龍,全部,全部,10159,舰娘,"CL (CLT, CT, CLV)"
天龍,全部,rating:explicit,475,舰娘,"CL (CLT, CT, CLV)"
天龍,全部,rating:questionable,917,舰娘,"CL (CLT, CT, CLV)"
天龍,全部,rating:safe,8767,舰娘,"CL (CLT, CT, CLV)"
天龍,无子项,全部,8927,舰娘,"CL (CLT, CT, CLV)"
天龍,无子项,rating:explicit,346,舰娘,"CL (CLT, CT, CLV)"
天龍,无子项,rating:questionable,721,舰娘,"CL (CLT, CT, CLV)"
天龍,无子项,rating:safe,7860,舰娘,"CL (CLT, CT, CLV)"
龍田,全部,全部,4839,舰娘,"CL (CLT, CT, CLV)"
龍田,全部,rating:explicit,219,舰娘,"CL (CLT, CT, CLV)"
龍田,全部,rating:questionable,378,舰娘,"CL (CLT, CT, CLV)"
龍田,全部,rating:safe,4242,舰娘,"CL (CLT, CT, CLV)"
龍田,无子项,全部,4327,舰娘,"CL (CLT, CT, CLV)"
龍田,无子项,rating:explicit,170,舰娘,"CL (CLT, CT, CLV)"
龍田,无子项,rating:questionable,316,舰娘,"CL (CLT, CT, CLV)"
龍田,无子项,rating:safe,3841,舰娘,"CL (CLT, CT, CLV)"
球磨,全部,全部,2473,舰娘,"CL (CLT, CT, CLV)"
球磨,全部,rating:explicit,14,舰娘,"CL (CLT, CT, CLV)"
球磨,全部,rating:questionable,84,舰娘,"CL (CLT, CT, CLV)"
球磨,全部,rating:safe,2375,舰娘,"CL (CLT, CT, CLV)"
球磨,无子项,全部,2227,舰娘,"CL (CLT, CT, CLV)"
球磨,无子项,rating:explicit,11,舰娘,"CL (CLT, CT, CLV)"
球磨,无子项,rating:questionable,68,舰娘,"CL (CLT, CT, CLV)"
球磨,无子项,rating:safe,2148,舰娘,"CL (CLT, CT, CLV)"
多摩,全部,全部,1466,舰娘,"CL (CLT, CT, CLV)"
多摩,全部,rating:explicit,12,舰娘,"CL (CLT, CT, CLV)"
多摩,全部,rating:questionable,56,舰娘,"CL (CLT, CT, CLV)"
多摩,全部,rating:safe,1398,舰娘,"CL (CLT, CT, CLV)"
多摩,无子项,全部,1298,舰娘,"CL (CLT, CT, CLV)"
多摩,无子项,rating:explicit,7,舰娘,"CL (CLT, CT, CLV)"
多摩,无子项,rating:questionable,47,舰娘,"CL (CLT, CT, CLV)"
多摩,无子项,rating:safe,1244,舰娘,"CL (CLT, CT, CLV)"
北上,全部,全部,5022,舰娘,"CL (CLT, CT, CLV)"
北上,全部,rating:explicit,98,舰娘,"CL (CLT, CT, CLV)"
北上,全部,rating:questionable,264,舰娘,"CL (CLT, CT, CLV)"
北上,全部,rating:safe,4660,舰娘,"CL (CLT, CT, CLV)"
北上,无子项,全部,4540,舰娘,"CL (CLT, CT, CLV)"
北上,无子项,rating:explicit,80,舰娘,"CL (CLT, CT, CLV)"
北上,无子项,rating:questionable,214,舰娘,"CL (CLT, CT, CLV)"
北上,无子项,rating:safe,4246,舰娘,"CL (CLT, CT, CLV)"
大井,全部,全部,4071,舰娘,"CL (CLT, CT, CLV)"
大井,全部,rating:explicit,129,舰娘,"CL (CLT, CT, CLV)"
大井,全部,rating:questionable,239,舰娘,"CL (CLT, CT, CLV)"
大井,全部,rating:safe,3703,舰娘,"CL (CLT, CT, CLV)"
大井,无子项,全部,3578,舰娘,"CL (CLT, CT, CLV)"
大井,无子项,rating:explicit,101,舰娘,"CL (CLT, CT, CLV)"
大井,无子项,rating:questionable,195,舰娘,"CL (CLT, CT, CLV)"
大井,无子项,rating:safe,3282,舰娘,"CL (CLT, CT, CLV)"
木曾,全部,全部,3600,舰娘,"CL (CLT, CT, CLV)"
木曾,全部,rating:explicit,22,舰娘,"CL (CLT, CT, CLV)"
木曾,全部,rating:questionable,89,舰娘,"CL (CLT, CT, CLV)"
木曾,全部,rating:safe,3489,舰娘,"CL (CLT, CT, CLV)"
木曾,无子项,全部,3347,舰娘,"CL (CLT, CT, CLV)"
木曾,无子项,rating:explicit,16,舰娘,"CL (CLT, CT, CLV)"
木曾,无子项,rating:questionable,82,舰娘,"CL (CLT, CT, CLV)"
木曾,无子项,rating:safe,3249,舰娘,"CL (CLT, CT, CLV)"
長良,全部,全部,625,舰娘,"CL (CLT, CT, CLV)"
長良,全部,rating:explicit,10,舰娘,"CL (CLT, CT, CLV)"
長良,全部,rating:questionable,27,舰娘,"CL (CLT, CT, CLV)"
長良,全部,rating:safe,588,舰娘,"CL (CLT, CT, CLV)"
長良,无子项,全部,553,舰娘,"CL (CLT, CT, CLV)"
長良,无子项,rating:explicit,8,舰娘,"CL (CLT, CT, CLV)"
長良,无子项,rating:questionable,24,舰娘,"CL (CLT, CT, CLV)"
長良,无子项,rating:safe,521,舰娘,"CL (CLT, CT, CLV)"
五十鈴,全部,全部,1249,舰娘,"CL (CLT, CT, CLV)"
五十鈴,全部,rating:explicit,135,舰娘,"CL (CLT, CT, CLV)"
五十鈴,全部,rating:questionable,142,舰娘,"CL (CLT, CT, CLV)"
五十鈴,全部,rating:safe,972,舰娘,"CL (CLT, CT, CLV)"
五十鈴,无子项,全部,1058,舰娘,"CL (CLT, CT, CLV)"
五十鈴,无子项,rating:explicit,100,舰娘,"CL (CLT, CT, CLV)"
五十鈴,无子项,rating:questionable,114,舰娘,"CL (CLT, CT, CLV)"
五十鈴,无子项,rating:safe,844,舰娘,"CL (CLT, CT, CLV)"
名取,全部,全部,576,舰娘,"CL (CLT, CT, CLV)"
名取,全部,rating:explicit,21,舰娘,"CL (CLT, CT, CLV)"
名取,全部,rating:questionable,38,舰娘,"CL (CLT, CT, CLV)"
名取,全部,rating:safe,517,舰娘,"CL (CLT, CT, CLV)"
名取,无子项,全部,493,舰娘,"CL (CLT, CT, CLV)"
名取,无子项,rating:explicit,15,舰娘,"CL (CLT, CT, CLV)"
名取,无子项,rating:questionable,30,舰娘,"CL (CLT, CT, CLV)"
名取,无子项,rating:safe,448,舰娘,"CL (CLT, CT, CLV)"
由良,全部,全部,1425,舰娘,"CL (CLT, CT, CLV)"
由良,全部,rating:explicit,37,舰娘,"CL (CLT, CT, CLV)"
由良,全部,rating:questionable,59,舰娘,"CL (CLT, CT, CLV)"
由良,全部,rating:safe,1329,舰娘,"CL (CLT, CT, CLV)"
由良,无子项,全部,1239,舰娘,"CL (CLT, CT, CLV)"
由良,无子项,rating:explicit,19,舰娘,"CL (CLT, CT, CLV)"
由良,无子项,rating:questionable,45,舰娘,"CL (CLT, CT, CLV)"
由良,无子项,rating:safe,1175,舰娘,"CL (CLT, CT, CLV)"
鬼怒,全部,全部,725,舰娘,"CL (CLT, CT, CLV)"
鬼怒,全部,rating:explicit,15,舰娘,"CL (CLT, CT, CLV)"
鬼怒,全部,rating:questionable,27,舰娘,"CL (CLT, CT, CLV)"
鬼怒,全部,rating:safe,683,舰娘,"CL (CLT, CT, CLV)"
鬼怒,无子项,全部,604,舰娘,"CL (CLT, CT, CLV)"
鬼怒,无子项,rating:explicit,9,舰娘,"CL (CLT, CT, CLV)"
鬼怒,无子项,rating:questionable,23,舰娘,"CL (CLT, CT, CLV)"
鬼怒,无子项,rating:safe,572,舰娘,"CL (CLT, CT, CLV)"
阿武隈,全部,全部,1765,舰娘,"CL (CLT, CT, CLV)"
阿武隈,全部,rating:explicit,28,舰娘,"CL (CLT, CT, CLV)"
阿武隈,全部,rating:questionable,89,舰娘,"CL (CLT, CT, CLV)"
阿武隈,全部,rating:safe,1648,舰娘,"CL (CLT, CT, CLV)"
阿武隈,无子项,全部,1520,舰娘,"CL (CLT, CT, CLV)"
阿武隈,无子项,rating:explicit,22,舰娘,"CL (CLT, CT, CLV)"
阿武隈,无子项,rating:questionable,71,舰娘,"CL (CLT, CT, CLV)"
阿武隈,无子项,rating:safe,1427,舰娘,"CL (CLT, CT, CLV)"
川内,全部,全部,3960,舰娘,"CL (CLT, CT, CLV)"
川内,全部,rating:explicit,108,舰娘,"CL (CLT, CT, CLV)"
川内,全部,rating:questionable,229,舰娘,"CL (CLT, CT, CLV)"
川内,全部,rating:safe,3623,舰娘,"CL (CLT, CT, CLV)"
川内,无子项,全部,3356,舰娘,"CL (CLT, CT, CLV)"
川内,无子项,rating:explicit,65,舰娘,"CL (CLT, CT, CLV)"
川内,无子项,rating:questionable,176,舰娘,"CL (CLT, CT, CLV)"
川内,无子项,rating:safe,3115,舰娘,"CL (CLT, CT, CLV)"
神通,全部,全部,2143,舰娘,"CL (CLT, CT, CLV)"
